id	genre_term	word_term	word_definition	word_explanation	question_content	correct_answer	difficulty
850	DevOps	Kafka	分散ストリーミングプラットフォーム	高スループットの分散メッセージングシステム	高スループットの分散メッセージングシステムは何ですか？	Kafka	3
851	DevOps	Elasticsearch	検索/分析エンジン	分散型のRESTful検索/分析エンジン	分散型のRESTful検索/分析エンジンは何ですか？	Elasticsearch	3
852	DevOps	Logstash	ログ収集/変換ツール	様々なソースからのログデータを収集し、変換するためのツール	様々なソースからのログデータを収集し、変換するためのツールは何ですか？	Logstash	3
853	DevOps	Kibana	データ可視化プラットフォーム	Elasticsearchのデータを視覚化するためのプラットフォーム	Elasticsearchのデータを視覚化するためのプラットフォームは何ですか？	Kibana	3
854	DevOps	Fluentd	オープンソースのデータコレクター	様々なデータソースからのログを収集し、変換、転送するためのツール	様々なデータソースからのログを収集し、変換、転送するためのツールは何ですか？	Fluentd	3
855	DevOps	Graylog	ログ管理プラットフォーム	ログの収集、保存、分析を行うためのオープンソースプラットフォーム	ログの収集、保存、分析を行うためのオープンソースプラットフォームは何ですか？	Graylog	3
856	DevOps	Sentry	エラートラッキングプラットフォーム	アプリケーションのエラーを監視し、追跡するためのプラットフォーム	アプリケーションのエラーを監視し、追跡するためのプラットフォームは何ですか？	Sentry	2
857	DevOps	Jaeger	分散トレーシングシステム	マイクロサービスベースの分散システムのためのエンドツーエンドのトレーシングシステム	マイクロサービスベースの分散システムのためのエンドツーエンドのトレーシングシステムは何ですか？	Jaeger	3
858	DevOps	Zipkin	分散トレーシングシステム	マイクロサービスアーキテクチャにおける遅延問題のトラブルシューティングを支援するシステム	マイクロサービスアーキテクチャにおける遅延問題のトラブルシューティングを支援するシステムは何ですか？	Zipkin	3
859	DevOps	Portainer	コンテナ管理UI	Dockerコンテナを管理するための軽量なWebベースのインターフェース	Dockerコンテナを管理するための軽量なWebベースのインターフェースは何ですか？	Portainer	2
860	DevOps	Rancher	コンテナ管理プラットフォーム	本番環境でのKubernetesの管理を容易にするプラットフォーム	本番環境でのKubernetesの管理を容易にするプラットフォームは何ですか？	Rancher	3
861	DevOps	OpenShift	コンテナアプリケーションプラットフォーム	Red HatによるKubernetesベースのコンテナアプリケーションプラットフォーム	Red HatによるKubernetesベースのコンテナアプリケーションプラットフォームは何ですか？	OpenShift	3
862	DevOps	Serverless	サーバーレスコンピューティング	インフラストラクチャ管理なしでコードを実行するクラウドコンピューティングモデル	インフラストラクチャ管理なしでコードを実行するクラウドコンピューティングモデルは何ですか？	Serverless	3
863	DevOps	AWS Lambda	サーバーレス関数実行サービス	AWSが提供するサーバーレスコンピューティングサービス	AWSが提供するサーバーレスコンピューティングサービスは何ですか？	AWS Lambda	3
864	DevOps	Azure Functions	サーバーレス関数実行サービス	Microsoftが提供するサーバーレスコンピューティングサービス	Microsoftが提供するサーバーレスコンピューティングサービスは何ですか？	Azure Functions	3
865	DevOps	Google Cloud Functions	サーバーレス関数実行サービス	Google Cloudが提供するサーバーレスコンピューティングサービス	Google Cloudが提供するサーバーレスコンピューティングサービスは何ですか？	Google Cloud Functions	3
866	DevOps	Terraform Cloud	インフラストラクチャ管理サービス	Terraformの状態を管理し、インフラストラクチャのプロビジョニングを自動化するクラウドサービス	Terraformの状態を管理し、インフラストラクチャのプロビジョニングを自動化するクラウドサービスは何ですか？	Terraform Cloud	3
867	DevOps	Pulumi	インフラストラクチャ管理ツール	プログラミング言語を使用してクラウドインフラストラクチャを定義・管理するツール	プログラミング言語を使用してクラウドインフラストラクチャを定義・管理するツールは何ですか？	Pulumi	3
868	DevOps	Spinnaker	継続的デリバリープラットフォーム	マルチクラウド対応の継続的デリバリープラットフォーム	マルチクラウド対応の継続的デリバリープラットフォームは何ですか？	Spinnaker	3
869	DevOps	ArgoCD	GitOps継続的デリバリーツール	Kubernetes向けの宣言型GitOps継続的デリバリーツール	Kubernetes向けの宣言型GitOps継続的デリバリーツールは何ですか？	ArgoCD	3
870	DevOps	Flux	GitOps継続的デリバリーツール	Kubernetes向けのGitOpsツールキット	Kubernetes向けのGitOpsツールキットは何ですか？	Flux	3
871	DevOps	Tekton	クラウドネイティブCI/CDツール	Kubernetes上で動作するクラウドネイティブなCI/CDフレームワーク	Kubernetes上で動作するクラウドネイティブなCI/CDフレームワークは何ですか？	Tekton	3
